,OBJECTID,COMMON_NAM,DESIG_USE,ACRES,ADDRESS_LO,THOMAS_BRO,COMMUNITY_,USE_RESTRI,DEDIC_PARK,FULL_NAME,SERV_DIST,UNDEVE,PLAYGROUND,TOT_LOT,BASEB_50_6,BASEB_90,SOFTBALL,MULTIPURP,F_2_BASLET,BASKETB,TENNISCT,SAND_VBALL,FIELD_LIGH,COMFORT_ST,CONCESS_ST,USEABLE_AC,GROSS_ACRE,MAINT_ENT,RECY_WATER,PLAYAREACO,CD,DMS,X_COORD,Y_COORD,YEARACQ,SHAPE_STAR,SHAPE_STLE
110,4092,COLOR MP,Mini Park,0.05622221,"1650 Los Altos Road, 92109",1248A4,PACIFIC BEACH,SEE L1203 ENTRIES,N,Color Mini-Park,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,2,32 48 31.18310N 117 14 30.31947W,-117.24175541,32.80866197,1922,2449.03125,264.74272133205
111,4093,KATE SESSIONS MEMORIAL NP,Neighborhood Park,80.59851096,"5115 Soledad Road, 92109",1248A4,PACIFIC BEACH,DEDIC PK/OS--ORD.,Y,Kate Sessions Memorial Park,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,2,32 48 48.08638N 117 14 17.71123W,-117.23825312,32.81335733,1874-1949,3510857.09570313,7978.91418848943
112,4094,TOURMALINE SURFING NP,Neighborhood Park,7.99260657,"601 Tourmaline Street, 92109",1247G5,PACIFIC BEACH,DEDIC PK/OS--ORD.,Y,Tourmaline Surfing Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DRP,N,0.0,1,32 48 23.08518N 117 15 47.00163W,-117.26305601,32.80641255,1948-1963,348156.541992188,8974.53111379398
113,4095,BIRD ROCK NP,Neighborhood Park,0.92356229,"5371 La Jolla Hermosa Avenue, 92037",1247G4,LA JOLLA,DEDIC PK/OS--ORD.,Y,Birdrock Neighborhood Park,44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 48 40.83739N 117 15 43.48463W,-117.26207906,32.81134372,1979,40230.212890625,828.00878736623
114,4096,MT ETNA NP,Neighborhood Park,7.32172513,"4741 Mt Etna Drive, 92117",1248F2,CLAIREMONT MESA,DEDIC PK/OS--ORD.,Y,Mount Etna Neighborhood Park,44.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CP1,N,1.0,6,32 49 19.55545N 117 11 31.86842W,-117.19218567,32.82209874,1959-1976,318933.073242188,2867.63420168964
115,4097,LINDBERGH NP,Neighborhood Park,7.98108111,"4141 Ashford Street, 92111",1249A3,CLAIREMONT MESA,DEDIC PK/OS--ORD.,Y,Lindbergh Neighborhood Park,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,6,32 49 08.33078N 117 09 44.22571W,-117.16228492,32.81898077,1968-1974,347654.497070313,3136.53158856481
116,4098,MT ACADIA NP,Neighborhood Park,7.64283918,"3865 Mt Acadia Boulevard, 92111",1248H4,CLAIREMONT MESA,DEDIC PK/OS--ORD.,Y,Mount Acadia Neighborhood Park,44.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,6,32 48 44.37288N 117 10 48.94651W,-117.18026292,32.8123258,1961,332920.7421875,2340.75681792884
117,4099,ROADRUNNER NP,Neighborhood Park,10.15497517,"4779 LA CUENTA DR, 92124",1249H2,TIERRASANTA,DEDIC PK/OS--ORD.,Y,Roadrunner Neighborhood Park,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,7,32 49 04.89216N 117 06 06.02935W,-117.10167482,32.8180256,1968-1973,442348.948242188,3206.49766340659
118,4100,DAILARD NP,Neighborhood Park,4.60274754,"6391 Cibola Rd, 92120",1250D4,NAVAJO,DEDIC PK/OS--ORD.,Y,Dailard Neighborhood Park,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,7,32 48 24.72779N 117 03 13.19840W,-117.05366622,32.80686883,1974,200494.883789063,1967.00581179142
119,4101,CHOLLAS PARKWAY OPEN SPACE,Open Space Park,34.89563626,"2891 EUCLID AVE, 92105",1270A7,MID-CITY: CITY HEIGHTS,NONE,N,Chollas Parkway Open Space Park,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,9,32 44 11.78857N 117 05 14.35672W,-117.08732131,32.73660793,1953-1988,1520047.84179688,14574.9268958121
120,4102,SUNSHINE BERARDINI FIELD,Neighborhood Park,39.6080061,"4416 FEDERAL BLVD, 92102",1289H2,MID-CITY: CITY HEIGHTS,DEDIC PK/OS--ORD.,Y,Sunshine Berardini Field,41.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CP2,N,0.0,9,32 43 24.86161N 117 05 52.05617W,-117.09779338,32.72357267,1953-1986,1725317.84277344,10251.4306783492
121,4103,CHARLES STEVENS III MEMORIAL PARK,Neighborhood Park,6.22786189,"4632 HOME AVE, 92105",1269J7,MID-CITY: CITY HEIGHTS,DEDIC PK/OS--ORD.,Y,Charles L. Stevens III Memorial Park,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,9,32 44 02.58451N 117 05 35.84864W,-117.09329129,32.73405125,2003,271284.577148438,2427.81351993811
122,4104,MCCALL ST MP,Mini Park,0.02406105,"453 SAN ANTONIO AVE, 92106",1288A4,PENINSULA,NONE,N,McCall Street Mini-Park,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRP,N,0.0,2,32 42 37.25914N 117 14 13.19796W,-117.23699943,32.71034976,1977,1048.0947265625,183.65280909421
123,4105,HORTON PLAZA NP,Neighborhood Park,0.45525573,"325 Broadway Ave, 92101",1289A3,DOWNTOWN,DEDIC PK/OS--ORD.,Y,Horton Plaza Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,3,32 42 55.41072N 117 09 41.50291W,-117.16152859,32.71539187,1894,19830.8603515625,600.14925559464
124,4106,PANTOJA NP,Neighborhood Park,2.14841166,"524 West G Street, 92118",1289A3,DOWNTOWN,DEDIC PK/OS--ORD.,Y,Pantoja Neighborhood Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,3,32 42 47.15973N 117 10 04.27799W,-117.167855,32.71309993,1850,93584.439453125,1229.39271741142
125,4107,DAVIS HOUSE MP,Mini Park,0.11856158,"424 ISLAND AVE, 92101",1289A4,DOWNTOWN,NONE,N,Davis House Mini-Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,3,32 42 38.14266N 117 09 38.65989W,-117.16073886,32.71059518,1981,5164.521484375,307.15252178269
126,4108,KING PROMENADE NP,Neighborhood Park,0.51873681,"326 W HARBOR DR, 92101",1289A4,DOWNTOWN,NONE,N,King Promenade,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,3,32 42 38.26663N 117 09 58.96325W,-117.16637868,32.71062962,1992,22596.091796875,1333.12808609633
127,4109,GRANT HILL NP,Neighborhood Park,2.64806007,"2632 J ST, 92102",1289D4,SOUTHEASTERN SAN DIEGO,DEDIC PK/OS--ORD.,Y,Grant Hill Neighborhood Park,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP2,N,1.0,8,32 42 34.93208N 117 08 13.85057W,-117.13718071,32.70970335,1940-1968,115349.032226563,1592.37930039477
128,4110,30TH ST MP,Mini Park,0.22849692,"702 S.30TH St., 92113",1289E3,SOUTHEASTERN SAN DIEGO,DEDIC PK/OS--ORD.,Y,30th Street Mini-Park,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,8,32 42 39.47476N 117 07 46.25308W,-117.12951474,32.71096521,1971,9953.287109375,504.26344749097
129,4111,SHERMAN MP,Mini Park,0.11699901,"450 24th St., 92012",1289C4,SOUTHEASTERN SAN DIEGO,DEDIC PK/OS--ORD.,Y,Sherman Mini-Park,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP2,N,0.0,8,32 42 38.55394N 117 08 36.42295W,-117.14345082,32.71070943,1971,5096.4560546875,303.54059968628
130,4112,CHICANO PARK,Regional Park,0.51446282,"1982 National Ave., 92113",1289C5,BARRIO LOGAN,SEE L1203 ENTRIES,N,Chicano Regional Park,43.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DRP,N,2.0,8,32 42 00.91356N 117 08 36.26873W,-117.14340798,32.70025377,1972-1975,22409.9072265625,936.80874114448
131,4113,MOUNTAIN VIEW NP,Neighborhood Park,14.41868277,"551 S. 40th St., 92113",1289H5,SOUTHEASTERN SAN DIEGO,DEDIC PK/OS--ORD.,Y,Mountain View Neighborhood Park,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP2,N,1.0,9,32 42 00.58029N 117 06 24.72312W,-117.10686753,32.70016119,1874-1994,628075.30859375,7001.02382349406
132,4114,VISTA TERRACE NP,Neighborhood Park,8.14228285,"301 Athey Ave., 92173",1350F2,SAN YSIDRO,DEDIC PK/OS--ORD.,Y,Vista Terrace Neighborhood Park,42.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP2,N,1.0,8,32 33 52.02734N 117 03 05.42780W,-117.05150772,32.56445204,1969-1991,354676.426757813,3343.62910534144
133,4115,SAN YSIDRO ATHL AREA LARSEN FIELD,Neighborhood Park,17.08615068,"455 SYCAMORE RD, 92173",1350F5,SAN YSIDRO,SEE L1203 ENTRIES,N,San Ysidro Athletic Area Larsen Field,42.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,CP2,N,2.0,8,32 32 46.79325N 117 02 44.00378W,-117.0455566,32.54633146,1967-2004,744269.759765625,4606.49037808938
134,4116,CORAL GATE NP,Neighborhood Park,3.00381587,"3279 Anella Rd., 92173",1350F5,SAN YSIDRO,UNKNOWN,N,Coral Gate Neighborhood Park,42.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,8,32 32 42.25281N 117 02 59.08827W,-117.04974674,32.54507023,2004,130845.708007813,1459.83560035827
135,4117,32ND ST MP,Mini Park,0.138711,"3145 32ND ST., 92104",1269E7,GREATER NORTH PARK,DEDIC PK/OS--ORD.,Y,32nd Street Mini-Park,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,3,32 44 17.27918N 117 07 31.11293W,-117.12530915,32.7381331,1952,6042.2275390625,340.11866390044
136,4118,HOLLYWOOD NP,Neighborhood Park,14.33888635,"2301 Shamrock St., 92105",1269H7,MID-CITY: CITY HEIGHTS,DEDIC PK/OS--ORD.,Y,Hollywood Neighborhood Park,41.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP2,N,2.0,9,32 43 54.58555N 117 06 12.97317W,-117.10360366,32.73182932,1917-1978,624599.395507813,7082.64819919223
137,4119,OAK NP,Neighborhood Park,3.48889696,"5235 Maple St. , 92105",1270A7,MID-CITY: EASTERN AREA,DEDIC PK/OS--ORD.,Y,Oak Neighborhood Park,41.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,4,32 43 57.17844N 117 04 58.82675W,-117.08300743,32.73254957,1949,151975.744140625,1560.60113981522
138,4120,EMERALD HILLS NP,Neighborhood Park,9.66746282,"1501Kelton Rd. , 92114",1290C2,ENCANTO,DEDIC PK/OS--ORD.,Y,Emerald Hills Neighborhood Park,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,CP2,N,2.0,4,32 43 18.42060N 117 04 24.32144W,-117.07342262,32.7217835,1963-1979,421112.995117188,3512.70662217808
139,4121,CLAY NP,Neighborhood Park,2.40748111,"4768 SEMINOLE DR, 92115",1270D3,MID-CITY: EASTERN AREA,DEDIC PK/OS--ORD.,Y,Clay Neighborhood Park,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,9,32 45 46.61007N 117 03 36.75774W,-117.06021048,32.76294724,1959-1976,104869.455078125,2243.21325633993
140,4122,ZENA MP,Mini Park,0.06309558,"6458 ZENA DR, 92115",1270D5,MID-CITY: EASTERN AREA,NONE,N,Zena Mini-Park,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,4,32 44 47.78429N 117 03 28.00152W,-117.0577782,32.74660675,1960,2748.431640625,288.10657464612
141,4123,CABRILLO N MP,Mini Park,0.22732172,"3232 Trumbull Street, 92106",1288B2,PENINSULA,DEDIC PK/OS--ORD.,Y,Cabrillo Mini-Park North,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,2,32 43 21.95579N 117 14 04.48735W,-117.23457982,32.7227655,1912,9902.09765625,529.44813482275
142,4124,AZALEA NP,Neighborhood Park,8.82905706,"2596 Violet Ave., 92105",1269G7,MID-CITY: CITY HEIGHTS,UNKNOWN,N,Azalea Neighborhood Park,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,9,32 43 55.66240N 117 06 30.42604W,-117.10845168,32.73212844,1893-2008,384592.188476563,4654.13714547025
143,4125,MONTCLAIR NP,Neighborhood Park,9.14643339,"2786 VANCOUVER AVE, 92104",1269F7,GREATER NORTH PARK,DEDIC PK/OS--ORD.,Y,Montclair Neighborhood Park,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,3,32 44 06.44640N 117 06 58.99184W,-117.11638662,32.735124,1916-2000,398417.05078125,4440.3570342262
144,4126,LAUREL ST MP,Mini Park,0.16300969,"723 W LAUREL ST, 92101",1288J1,UPTOWN,SEE L1203 ENTRIES,N,Laurel Street Mini-Park,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,3,32 43 49.95853N 117 10 11.06400W,-117.16974,32.73054404,NA,7100.6748046875,378.57987835299
145,4127,CABRILLO S MP,Mini Park,0.11622762,"1032 Leroy Street, 92106",1288B2,PENINSULA,DEDIC PK/OS--ORD.,Y,Cabrillo Mini-Park South,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,2,32 43 17.08315N 117 14 05.53482W,-117.23487078,32.72141199,1912,5062.84765625,384.39217727959
146,4128,WABASH NP,Neighborhood Park,0.13111578,"3356 UNIVERSITY AVE, 92104",1269F5,MID-CITY: CITY HEIGHTS,SEE L1203 ENTRIES,Y,Wabash Neighborhood Park,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,9,32 44 58.58270N 117 07 14.65470W,-117.12073742,32.74960631,1893,5711.3818359375,340.61182291569
147,4129,CENTRAL NP,Neighborhood Park,0.59462782,"4081 POLK AVE, 92105",1269G4,MID-CITY: CITY HEIGHTS,NONE,N,Central Neighborhood Park,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,9,32 45 05.97818N 117 06 26.98799W,-117.10749666,32.75166061,NA,25901.884765625,800.91715908783
148,4130,WIGHTMAN ST NP,Neighborhood Park,0.97041913,"5028 WIGHTMAN ST, 92105",1270A5,MID-CITY: CITY HEIGHTS,NONE,N,Wightman Street Neighborhood Park,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,9,32 44 52.08711N 117 05 09.04540W,-117.08584594,32.74780197,2006,42271.2890625,943.89421656734
149,4131,DEL MAR MESA NP,Neighborhood Park,3.71441571,"6622 DUCK POND LN, 92130",1188G7,DEL MAR MESA,SEE L1203 ENTRIES,N,Del Mar Mesa Neighborhood Park,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 56 27.20894N 117 10 54.13583W,-117.1817044,32.94089137,2006,161799.3203125,1787.32596605927
150,4132,TWIN TRAILS NP,Neighborhood Park,6.69329697,"8900 Twin Trails Drive, 92129",1189C4,RANCHO PENASQUITOS,DEDIC PK/OS--ORD.,Y,Twin Trails Neighborhood Park,40.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,5,32 57 32.17130N 117 08 03.48555W,-117.13430154,32.95893647,1977,291558.84765625,2440.27364054334
151,4133,RIDGEWOOD NP,Neighborhood Park,8.33393951,"12530 LA TORTOLA, 92129",1189F6,RANCHO PE헤SQUITOS,DEDIC PK/OS--ORD.,Y,Ridgewood Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,5,32 56 45.25944N 117 06 59.22375W,-117.11645104,32.9459054,1987,363024.954101563,2682.85239607961
152,4134,PENASQUITOS TOWN CTR NP,Neighborhood Park,1.90877427,"13349 SALMON RIVER RD, 92129",1189E4,RANCHO PE헤SQUITOS,NONE,N,Penasquitos Town Center Neighborhood Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,5,32 57 32.87796N 117 07 17.34772W,-117.12148548,32.95913277,2005,83145.8759765625,1811.0158479247
153,4135,VIEWS WEST NP,Neighborhood Park,19.45276066,"12904 LA TORTOLA, 92129",1189F5,RANCHO PE헤SQUITOS,NONE,N,Views West Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,CP1,N,1.0,5,32 57 18.17710N 117 06 57.16832W,-117.11588009,32.95504919,1990,847358.864257813,4172.83899634328
154,4136,SABRE SPRINGS NP,Neighborhood Park,11.73331719,"12953 Sabre Springs Parkway, 92128",1189H5,SABRE SPRINGS,DEDIC PK/OS--ORD.,Y,Sabre Springs Neighborhood Park,40.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,2.0,5,32 57 03.17079N 117 05 46.65938W,-117.09629427,32.95088078,1990,511101.25390625,3649.85418719388
155,4137,SOUTH CREEK NP,Neighborhood Park,4.63335864,"12245 Wickerbay Cove, 92128",1190A6,SABRE SPRINGS,DEDIC PK/OS--ORD.,Y,South Creek Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,5,32 56 33.99903N 117 04 46.88287W,-117.07968969,32.94277751,1998,201828.278320313,2249.37398344729
156,4138,SAGE CANYON NP,Neighborhood Park,11.5690439,"5252 Harvest Run Drive, 92130",1208D2,CARMEL VALLEY,NONE,N,Sage Canyon Neighborhood Park,40.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,CP1,N,4.0,1,32 55 35.29377N 117 12 18.38352W,-117.20510653,32.92647049,1998-2000,503945.536132813,3610.37168180017
157,4139,TORREY HILLS NP,Neighborhood Park,14.96102936,"4262 Calle Mejillones, 92130",1208B3,TORREY HILLS,DEDIC PK/OS--ORD.,Y,Torrey Hills Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,CP1,N,1.0,1,32 55 04.98448N 117 13 21.97739W,-117.2227715,32.91805124,2001,651699.840820313,3914.63141431944
158,4140,SANDBURG NP,Neighborhood Park,4.78758125,"11170 Avenida del Gato, 92126",1209B2,MIRA MESA,DEDIC PK/OS--ORD.,Y,Sandburg Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,6,32 55 28.59009N 117 08 56.07092W,-117.14890859,32.92460836,1971-1976,208546.202148438,1875.29603039715
159,4141,PENASQUITOS CREEK NP,Neighborhood Park,6.11662456,"8021 Park Village Rd., 92129",1189A7,MIRA MESA,DEDIC PK/OS--ORD.,Y,Penasquitos Creek Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,Y,1.0,6,32 56 22.37341N 117 09 04.92383W,-117.15136773,32.93954817,1987,266439.095703125,2120.8397780476
160,4142,CAMINO RUIZ NP,Neighborhood Park,11.14924794,"11498 Camino Ruiz, 92126",1209B2,MIRA MESA,DEDIC PK/OS--ORD.,Y,Camino Ruiz Neighborhood Park,40.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CP1,N,1.0,6,32 56 02.93765N 117 08 48.07888W,-117.14668858,32.93414935,2000,485659.299804688,4786.45483641899
161,4143,MESA VIKING NP,Neighborhood Park,6.63386529,"11278 Westonhill Drive, 92126",1209C2,MIRA MESA,DEDIC PK/OS--ORD.,Y,Mesa Viking Neighborhood Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,6,32 55 31.55224N 117 08 11.26728W,-117.13646313,32.92543118,1973-1978,288970.014648438,2195.08383711353
162,4144,WESTVIEW NP,Neighborhood Park,8.64598944,"11278 Westview Parkway, 92126",1209E2,MIRA MESA,DEDIC PK/OS--ORD.,Y,Westview Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,Y,1.0,6,32 55 23.77844N 117 07 12.66582W,-117.12018495,32.92327179,1989,376617.793945313,2460.30835020257
163,4145,BREEN NP,Neighborhood Park,9.87654467,"11103 Polaris Drive, 92126",1209D2,MIRA MESA,NONE,N,Breen Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,2.0,6,32 55 24.54573N 117 07 47.28570W,-117.12980158,32.92348492,1995,430220.563476563,2656.57678008672
164,4146,SEMILLON MP,Mini Park,0.43587258,"12074 SEMILLON BLVD, 92131",1210B3,SCRIPPS MIRAMAR RANCH,UNKNOWN,Y,Semillon Mini-Park,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD,N,1.0,5,32 55 03.74238N 117 04 16.00607W,-117.0711128,32.91770622,1984,18986.53125,661.35719785961
165,4147,SPRING CANYON NP,Neighborhood Park,18.88360949,"11157 SCRIPPS POWAY PKWY, 92131",1189H7,MIRAMAR RANCH NORTH,DEDIC PK/OS--ORD.,Y,Spring Canyon Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,CP1,Y,1.0,5,32 56 04.51484N 117 05 36.75286W,-117.09354246,32.93458746,1995,822566.741210938,6027.85720403304
