,OBJECTID,COMMON_NAM,DESIG_USE,ACRES,ADDRESS_LO,THOMAS_BRO,COMMUNITY_,USE_RESTRI,DEDIC_PARK,FULL_NAME,SERV_DIST,UNDEVE,PLAYGROUND,TOT_LOT,BASEB_50_6,BASEB_90,SOFTBALL,MULTIPURP,F_2_BASLET,BASKETB,TENNISCT,SAND_VBALL,FIELD_LIGH,COMFORT_ST,CONCESS_ST,USEABLE_AC,GROSS_ACRE,MAINT_ENT,RECY_WATER,PLAYAREACO,CD,DMS,X_COORD,Y_COORD,YEARACQ,SHAPE_STAR,SHAPE_STLE
166,4148,CANYON VIEW POCKET MP,Mini Park,1.49894892,"11724 Spring Canyon Rd., 92131",1210B2,MIRAMAR RANCH NORTH,NONE,N,Canyon View Mini-Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,5,32 55 26.57248N 117 04 42.91433W,-117.07858731,32.92404791,1995-2002,65293.955078125,1273.6544367531
167,4149,MIRAMAR RCH NORTH NP,Neighborhood Park,4.46742238,"10459 SCRIPPS POWAY PKWY, 92131",1189G7,SCRIPPS MIRAMAR RANCH,NONE,N,Miramar Ranch North Park,40.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,5,32 56 11.95312N 117 06 09.21519W,-117.10255978,32.93665364,2002,194600.137695313,1849.03710859052
168,4150,CYPRESS CANYON NP,Neighborhood Park,12.22582317,"11470 Cypress Canyon Rd., 92131",1210C2,SCRIPPS MIRAMAR RANCH,NONE,N,Cypress Canyon Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CP1,N,1.0,5,32 55 30.36309N 117 03 55.94282W,-117.06553967,32.92510086,1988,532554.721679688,3139.38959436228
169,4151,LOPEZ RIDGE NP,Neighborhood Park,18.24350271,"7245 Calle Cristobal, 92126",1208J3,MIRA MESA,DEDIC PK/OS--ORD.,Y,Lopez Ridge Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,6,32 55 14.59918N 117 10 02.28372W,-117.16730103,32.92072199,1988,794683.80078125,4026.50072651262
170,4152,MADDOX NP,Neighborhood Park,4.82311617,"7793 FLANDERS DR, 92126",1209A5,MIRA MESA,UNKNOWN,Y,Maddox Neighborhood Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,6,32 54 24.09352N 117 09 24.75761W,-117.15687711,32.90669264,1981,210094.094726563,1890.06045705341
171,4153,MESA VERDE NP,Neighborhood Park,4.68484988,"8342 FLANDERS DR, 92126",1209B5,MIRA MESA,DEDIC PK/OS--ORD.,Y,Mesa Verde Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,6,32 54 21.43689N 117 08 38.23037W,-117.14395288,32.90595469,1971,204071.243164063,1842.03945721278
172,4154,AVIARY NP,Neighborhood Park,2.25577862,"9782 Aviary Drive., 92131",1209G5,SCRIPPS MIRAMAR RANCH,DEDIC PK/OS--ORD.,Y,Aviary Neighborhood Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD,N,0.0,5,32 54 04.09347N 117 06 09.42013W,-117.1026167,32.90113707,1975,98261.326171875,1303.72114371589
173,4155,FORESTVIEW MP,Mini Park,0.32810809,"11201 Forestview Lane, 92131",1209J3,SCRIPPS MIRAMAR RANCH,DEDIC PK/OS--ORD.,Y,Forrest View Mini-Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD,N,1.0,5,32 54 46.16790N 117 05 26.37221W,-117.09065895,32.91282442,1984,14292.3310546875,482.63835249095
174,4156,LAKEVIEW NP,Neighborhood Park,13.19720107,"10788 MIRA LAGO TRL, 92131",1209J3,SCRIPPS MIRAMAR RANCH,UNKNOWN,Y,Lakeview Neighborhood Park,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAD,N,1.0,5,32 55 06.20970N 117 05 16.53275W,-117.08792576,32.91839158,1982,574867.779296875,3533.09603382007
175,4157,MIRAMAR OVERLOOK NP,Neighborhood Park,6.09007945,"11417 Scripps Ranch Blvd, 92131",1209G2,MIRAMAR RANCH NORTH,NONE,N,Miramar Overlook Neighborhood Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MAD,N,2.0,5,32 55 13.22932N 117 06 07.98697W,-117.1022186,32.92034148,2005,265282.801757813,3028.19117398857
176,4158,JERABEK NP,Neighborhood Park,9.6829718,"10150 Avenida Magnifica, 92131",1210A4,SCRIPPS MIRAMAR RANCH,DEDIC PK/OS--ORD.,Y,Jerabek Neighborhood Park,40.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,MAD,N,1.0,5,32 54 39.02370N 117 04 56.22726W,-117.08228535,32.91083992,1979,421788.565429688,2980.01301373476
177,4159,MISSION HILLS NP,Neighborhood Park,11.35388099,"1586 WASHINGTON PL, 92103",1268H5,UPTOWN,DEDIC PK/OS--ORD.,Y,Mission Hills Neighborhood Park,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,DRP,N,0.0,3,32 44 57.86513N 117 10 41.27654W,-117.17813237,32.74940698,1876-1907,494573.079101563,5698.07978817205
178,4160,PARK DE LA CRUZ NP,Neighborhood Park,6.8395642,"3901 Landis St. , 92105",1269G6,MID-CITY: CITY HEIGHTS,SEE L1203 ENTRIES,Y,Park De La Cruz,41.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,CP2,N,1.0,9,32 44 42.46007N 117 06 39.46990W,-117.11096386,32.7451278,1893-2001,297930.224609375,2255.81711842763
179,4161,SOUTH VILLAGE NP,Neighborhood Park,4.36785744,"9353 Oviedo Street, 92129",1168J6,BLACK MOUNTAIN RANCH,SEE L1203 ENTRIES,N,South Village Neighborhood Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,Y,1.0,5,32 59 41.52900N 117 09 42.24248W,-117.16173402,32.99486917,2005,190263.125976563,2052.65357755037
180,4162,PENASQUITOS VILLAGE NP,Neighborhood Park,12.04830195,"10636 CARMEL MOUNTAIN RD, 92129",1189G3,RANCHO PE헤SQUITOS,DEDIC PK/OS--ORD.,Y,Penasquitos Village Neighborhood Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,5,32 58 04.74673N 117 05 57.66609W,-117.09935169,32.9679852,1979,524821.9375,2908.78927184139
181,4163,ROLLING HILLS NP,Neighborhood Park,5.73346555,"11082 Carlota, 92129",1169H7,RANCHO PE헤SQUITOS,MULTIPLE,Y,Rolling Hills Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,5,32 59 30.18858N 117 05 30.41515W,-117.09178199,32.99171905,1977,249748.759765625,2273.67895048034
182,4164,TORREY DEL MAR NP,Neighborhood Park,4.78780055,"7693 McGonigle Trail , 92130",1188J3,TORREY HIGHLANDS,NONE,N,Torrey Del Mar Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,5,32 58 03.45372N 117 09 40.77379W,-117.16132605,32.96762603,2002-2006,208555.784179688,1993.25567777474
183,4165,TORREY MEADOWS NP,Neighborhood Park,5.34626861,"13516 TORREY MEADOWS DR, 92129",1189A4,RANCHO PE헤SQUITOS,NONE,N,Torrey Meadows Neighborhood Park,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,5,32 57 52.80160N 117 09 22.85200W,-117.15634778,32.96466711,NA,232882.528320313,2041.1962860968
184,4166,ADOBE BLUFFS NP,Neighborhood Park,5.15370251,"8805 Gainsborough Avenue, 92129",1189C2,RANCHO PE헤SQUITOS,DEDIC PK/OS--ORD.,Y,Adobe Bluffs Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,5,32 58 22.39296N 117 08 22.07896W,-117.13946638,32.97288693,1992,224494.381835938,2082.2120238882
185,4167,HIGHLAND RANCH NP,Neighborhood Park,4.76257182,"12140 Eastbourne Road, 92128",1190A1,CARMEL MOUNTAIN RANCH,SEE L1203 ENTRIES,Y,Highland Ranch Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,5,32 58 56.77084N 117 04 20.49239W,-117.072359,32.98243635,1990,207456.796875,1961.9682868964
186,4168,CREST CYN NP,Neighborhood Park,10.44022159,"2250 Del Mar Heights Road, 92130",1187G6,TORREY PINES,DEDIC PK/OS--ORD.,Y,Crest Canyon Neighborhood Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 57 01.22769N 117 15 14.47563W,-117.25402101,32.95034103,1963-1977,454774.236328125,2807.55417466139
187,4169,CARMEL DEL MAR NP,Neighborhood Park,12.48529652,"12345 Carmel Park Drive, 92103",1188A7,CARMEL VALLEY,DEDIC PK/OS--ORD.,Y,Carmel Del Mar Neighborhood Park,40.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,1,32 56 25.51549N 117 13 40.17507W,-117.22782641,32.94042097,1987,543857.334960938,4777.31607801195
188,4170,SOLANA HIGHLANDS NP,Neighborhood Park,11.81222032,"3520 Long Run Drive, 92130",1187J5,CARMEL VALLEY,DEDIC PK/OS--ORD.,Y,Solana Highlands Neighborhood Park,40.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,1,32 57 21.23812N 117 14 20.00606W,-117.23889057,32.95589948,1987,514538.262695313,5832.41735889984
189,4171,CARMEL GROVE NP,Neighborhood Park,2.79180424,"3799 Carmel View Road,",1188A7,CARMEL VALLEY,NONE,N,Carmel Grove Neighborhood Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD,N,1.0,1,32 56 30.69578N 117 13 54.16324W,-117.23171201,32.94185994,NA,121610.500976563,1430.72609525061
190,4172,CARMEL VALLEY NP,Neighborhood Park,2.30816072,"4468 CARMEL CENTER RD, 92130",1188B5,CARMEL VALLEY,SEE L1203 ENTRIES,N,Carmel Valley Neighborhood Park,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 57 06.45798N 117 13 17.40784W,-117.22150218,32.95179388,NA,100543.078125,1645.94596525861
191,4173,ASHLEY FALLS NP,Neighborhood Park,11.66044156,"13030 Ashley Falls Drive., 92130",1188D4,CARMEL VALLEY,DEDIC PK/OS--ORD.,Y,Ashley Falls Neighborhood Park,40.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,CP1,N,2.0,1,32 57 26.62117N 117 12 33.20074W,-117.20922243,32.95739477,1997-1998,507926.811523438,3955.56839135422
192,4174,CARMEL CREEK NP,Neighborhood Park,11.4862358,"4260 Carmel Center Road, 92103",1188B5,CARMEL VALLEY,DEDIC PK/OS--ORD.,Y,Carmel Creek Neighborhood Park,40.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,CP1,N,1.0,1,32 57 06.71737N 117 13 29.72552W,-117.22492376,32.95186593,1990-1991,500338.439453125,3454.93375010516
193,4175,WINDWOOD NP,Neighborhood Park,1.17300982,"12757 CARMEL CREEK RD, 92130",1188B6,CARMEL VALLEY,NONE,N,Windwood Mini-Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD,N,1.0,1,32 56 53.87820N 117 13 30.81032W,-117.22522509,32.9482995,1991,51096.1025390625,1045.23220643312
194,4176,CARMEL MISSION NP,Neighborhood Park,4.80000088,"12281 CARMEL COUNTRY RD, 92130",1188B6,CARMEL VALLEY,NONE,N,Carmel Mission Neighborhood Park,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 56 51.22486N 117 13 17.80124W,-117.22161146,32.94756246,2002,209087.215820313,2872.5518390622
195,4177,DEL MAR TRAILS NP,Neighborhood Park,2.99971134,"4450 DEL MAR TRAILS RD, 92130",1188B7,CARMEL VALLEY,NONE,N,Del Mar Trails Neighborhood Park,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,1,32 56 35.23921N 117 13 05.38036W,-117.21816121,32.943122,NA,130666.897460938,1838.55156137439
196,4178,WEISS MANDELL EASTGT NP,Neighborhood Park,9.75420467,"4202 EXECUTIVE DR, 92037",1228C2,UNIVERSITY,DEDIC PK/OS--ORD.,Y,Weiss Mandell Eastgate Neighborhood Park,44.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,Y,1.0,1,32 52 32.94431N 117 12 58.39118W,-117.21621977,32.87581786,1959,424891.455078125,3276.1316899847
197,4179,"SCRIPPS, ELLEN B NP",Neighborhood Park,5.26191495,"1146 COAST BLVD, 92037",1227E6,LA JOLLA,DEDIC PK/OS--ORD.,Y,Ellen Browning Scripps Neighborhood Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DRP,N,0.0,1,32 50 59.37268N 117 16 27.69461W,-117.27435961,32.84982574,1887,229208.087890625,2641.20222763935
198,4180,CLIFFRIDGE NP,Neighborhood Park,10.72216642,"8301 CLIFFRIDGE AVE, 92037",1227J5,LA JOLLA,DEDIC PK/OS--ORD.,Y,Cliffridge Neighborhood Park,44.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CP1,N,0.0,1,32 51 27.53113N 117 14 39.81510W,-117.24439308,32.85764754,1874,467055.702148438,2897.47824046715
199,4181,LAUREATE/MATA PARK MP,Mini Park,0.48256413,"2219 AVE DE LA PLAYA, 92037",1227H5,LA JOLLA,DEDIC PK/OS--ORD.,Y,Laureate Mini-Park,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,1,32 51 13.07587N 117 15 18.78232W,-117.25521731,32.85363219,1926-1971,21020.4091796875,612.59283426758
200,4182,VILLA LA JOLLA NP,Neighborhood Park,5.79195782,"8341 VIA MALLORCA, 92037",1228A4,UNIVERSITY,DEDIC PK/OS--ORD.,Y,Villa La Jolla Neighborhood Park,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,1,32 51 26.63168N 117 14 03.46329W,-117.23429536,32.85739769,1973,252296.669921875,2049.12080162512
201,4183,TUXEDO NP,Neighborhood Park,10.0805059,"6978 Tuxedo Rd., 92119",1250E4,NAVAJO,DEDIC PK/OS--ORD.,Y,Tuxedo Neighborhood Park,45.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,7,32 48 36.70731N 117 02 49.97653W,-117.0472157,32.81019647,1980-1981,439105.0703125,3522.10007332265
202,4184,PALISADES NORTH NP,Neighborhood Park,0.64969872,"4937 OCEAN BLVD, 92109",1247G5,PACIFIC BEACH,DEDIC PK/OS--ORD.,Y,Palisades North Neighborhood Park,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DRP,N,0.0,2,32 48 13.81606N 117 15 36.09860W,-117.26002739,32.80383779,1926,28300.763671875,926.7851215518
203,4185,WESTERN HILLS NP,Neighborhood Park,12.82328963,"4810 Kane Street, 92110",1248F7,CLAIREMONT MESA,DEDIC PK/OS--ORD.,Y,Western Hills Neighborhood Park,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,2,32 47 11.61855N 117 11 46.58785W,-117.1962744,32.78656071,1976,558580.262695313,3267.494018176
204,4186,CABRILLO HEIGHTS NP,Neighborhood Park,13.77607713,"8308 Hurlbut Street, 92123",1249B4,SERRA MESA,DEDIC PK/OS--ORD.,Y,Cabrillo Heights,45.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,CP1,N,1.0,7,32 48 20.51390N 117 08 51.60782W,-117.14766884,32.80569831,1947,600083.52734375,4345.03692748519
205,4187,E CLAIREMONT ATHL AREA,Neighborhood Park,9.13068389,"3451 Mt. Acadia Boulevard, 92111",1248G5,CLAIREMONT MESA,DEDIC PK/OS--ORD.,Y,East Clairemont Athletic Area,44.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CP1,N,1.0,6,32 48 12.83728N 117 10 59.81571W,-117.18328214,32.80356591,1977,397731.000976563,2852.94877553295
206,4188,MURRAY RIDGE NP,Neighborhood Park,10.69510972,"8651 Celestine Avenue, 92123",1249C7,SERRA MESA,DEDIC PK/OS--ORD.,Y,Murray Ridge Neighborhood Park,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,4.0,7,32 47 24.90835N 117 08 48.79089W,-117.14688636,32.79025232,1976,465877.108398438,3278.45046419664
207,4189,PRINCESS DEL CERRO NP,Neighborhood Park,5.4520431,"6221 WENRICH DR, 92120",1250C6,NAVAJO,DEDIC PK/OS--ORD.,Y,Princess Del Cerro Neighborhood Park,45.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,7,32 47 20.65995N 117 04 03.20573W,-117.06755715,32.78907221,1978,237490.04296875,2026.67952498815
208,4190,RHO MISSION CYN NP,Neighborhood Park,18.98605105,"7635 MARGERUM AVE, 92120",1250C4,NAVAJO,DEDIC PK/OS--ORD.,Y,Rancho Mission Canyon Neighborhood Park,45.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,7,32 48 24.16214N 117 03 51.75099W,-117.06437528,32.8067117,1976,827029.084960938,3880.21478751511
209,4191,SAN CARLOS POCKET NP,Neighborhood Park,0.41436976,"6599 E LAKE DR, 92119",1251A4,NAVAJO,NONE,N,San Carlos Pocket Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,7,32 48 04.18336N 117 00 23.05155W,-117.00640321,32.80116204,2003,18049.876953125,843.77846830584
210,4192,PACIFIC BEACH NP,Neighborhood Park,10.534702,"4507 OCEAN BLVD, 92109",1247H7,PACIFIC BEACH,DEDIC PK/OS--ORD.,Y,Pacific Beach Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DRP,N,0.0,2,32 47 38.60521N 117 15 22.79015W,-117.2563306,32.794057,1964,458889.778320313,6449.29448968813
211,4193,KELLY STREET NP,Neighborhood Park,17.00176973,"6640 Kelly Street, 92111",1268H1,LINDA VISTA,MULTIPLE,Y,Kelly Street Neighborhood Park,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,7,32 46 58.15670N 117 10 40.91219W,-117.17803116,32.7828213,1959,740594.126953125,4079.64158659947
212,4194,MISSION HEIGHTS NP,Neighborhood Park,11.25536664,"1716 Westinghouse Street, 92111",1268J2,LINDA VISTA,DEDIC PK/OS--ORD.,Y,Mission Heights Neighborhood Park,45.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,1.0,7,32 46 30.56146N 117 10 00.96870W,-117.16693575,32.77515596,1974,490281.8203125,3401.64889114829
213,4195,KENSINGTON NP,Neighborhood Park,0.45410315,"4121 Adams Ave., 92116",1269G3,MID-CITY: KENSINGTON-TALM,UNKNOWN,N,Kensington Park,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,1.0,9,32 45 46.81175N 117 06 24.58726W,-117.10682979,32.76300327,NA,19780.658203125,958.49464752889
214,4196,OLD TROLLEY BARN NP,Neighborhood Park,3.58681635,"1900 Adams Ave., 92116",1269C3,UPTOWN,DEDIC PK/OS--ORD.,Y,Old Trolley Barn Neighborhood Park,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,2.0,3,32 45 46.58970N 117 08 37.53490W,-117.1437597,32.76294158,1987,156241.092773438,1897.58868011824
215,4197,NORTH  MTN VIEW MP,Mini Park,0.42479462,"3376 N MOUNTAIN VIEW DR, 92116",1269F2,NORMAL HEIGHTS,DEDIC PK/OS--ORD.,,North Mountain View Mini-Park,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,3,32 46 12.91362N 117 07 17.95493W,-117.12165415,32.77025378,1988,18503.978515625,601.14390723262
216,4198,CHILDRENS MUSEUM MP,Mini Park,0.49916746,"255 W ISLAND AVE, 92101",1289A4,DOWNTOWN,PARK PER DEED,,Children's Museum Park,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,3,32 42 36.45173N 117 09 54.51709W,-117.16514364,32.71012548,2009,21743.6474609375,610.30084420317
217,4199,OLIVE ST MP,Mini Park,0.74240102,"2798 3RD AVE, 92103",1269A7,UPTOWN,DESIGNATED PARKLAND,,Olive Street Mini-Park,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,3,32 44 03.71641N 117 09 45.04337W,-117.16251205,32.73436567,2010,32338.8583984375,878.08228911941
218,4200,CENTRAL AVE MP,Mini Park,0.36839659,"3660 CENTRAL AVE, 92105",1269G6,CITY HEIGHTS,PARK PER DEED,,Central Ave. Mini-Park,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP2,N,0.0,9,32 44 42.45544N 117 06 30.70850W,-117.10853014,32.74512651,2007,16047.2900390625,529.190061383
219,4201,CAPEHART OPEN SPACE PARK,Open Space Park,4.16199163,"4700 Soledad Mountain Road, 92109",1248C5,PACIFIC BEACH,SEE L1203 ENTRIES,,Capehart Open Space Park,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CP1,N,0.0,2,32 48 24.77520N 117 13 32.06305W,-117.22557307,32.806882,NA,181295.625,3070.55017559325
220,4202,OCEAN AIR CP,Community Park,18.63956961,"4770 Fairport Ave, 92130",1188C2,CARMEL VALLEY,DESIGNATED PARKLAND,,Ocean Air Community Park,40.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,CP1,N,1.0,1,32 55 40.24653N 117 13 01.15231W,-117.21698675,32.92784626,2001-2003,811936.399414063,4782.8806787281
